epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,18027,0.64303,0.47084,1.13542,0.91929,0.85964,0.91764,0.71602,0.90024,0.58585,1.37738,0.000554206,0.000554206,0.000554206
186,18124,0.64314,0.47469,1.14496,0.91606,0.85795,0.91904,0.72094,0.87982,0.58742,1.35797,0.000546122,0.000546122,0.000546122
187,18220.9,0.63867,0.46401,1.13498,0.92082,0.84113,0.91332,0.71648,0.88186,0.58594,1.35699,0.000538072,0.000538072,0.000538072
188,18318,0.64458,0.4699,1.1405,0.92709,0.87971,0.92585,0.72133,0.8731,0.55831,1.3463,0.000530054,0.000530054,0.000530054
189,18415,0.63693,0.45826,1.14082,0.91659,0.86389,0.92642,0.72098,0.86851,0.55534,1.32356,0.000522071,0.000522071,0.000522071
190,18512,0.64384,0.46507,1.14841,0.93873,0.86728,0.93418,0.71864,0.86885,0.5252,1.32277,0.000514122,0.000514122,0.000514122
191,18609,0.62017,0.4542,1.12748,0.90143,0.88365,0.92654,0.72077,0.86552,0.52873,1.32919,0.00050621,0.00050621,0.00050621
192,18706.1,0.62645,0.44615,1.1274,0.9455,0.84591,0.92183,0.71626,0.88263,0.55771,1.35143,0.000498335,0.000498335,0.000498335
193,18803.1,0.63023,0.46124,1.13178,0.93334,0.88053,0.9203,0.72104,0.87443,0.53647,1.34762,0.000490497,0.000490497,0.000490497
194,18900.1,0.6102,0.44366,1.11823,0.94497,0.86397,0.92141,0.71473,0.8883,0.55273,1.35946,0.000482698,0.000482698,0.000482698
195,18997.1,0.62065,0.45088,1.12247,0.91781,0.87421,0.92404,0.71137,0.88526,0.53484,1.36514,0.000474938,0.000474938,0.000474938
196,19094.2,0.61206,0.44502,1.12081,0.91261,0.85383,0.92106,0.71501,0.88021,0.55764,1.36516,0.000467218,0.000467218,0.000467218
197,19191.3,0.61049,0.44099,1.11754,0.91586,0.87107,0.91961,0.71883,0.85942,0.55497,1.33743,0.000459539,0.000459539,0.000459539
198,19288.3,0.60929,0.44278,1.11481,0.91519,0.87421,0.92251,0.72834,0.84898,0.57013,1.33262,0.000451903,0.000451903,0.000451903
199,19385.5,0.61386,0.4399,1.12972,0.9149,0.8805,0.92447,0.7272,0.8538,0.52389,1.32573,0.000444309,0.000444309,0.000444309
200,19482.6,0.61046,0.44046,1.11243,0.90971,0.86164,0.92392,0.72236,0.85438,0.54692,1.32961,0.000436758,0.000436758,0.000436758
201,19579.6,0.5962,0.43379,1.11419,0.91921,0.8587,0.92452,0.72301,0.86016,0.54891,1.33225,0.000429252,0.000429252,0.000429252
202,19676.6,0.60981,0.43443,1.12624,0.94146,0.85976,0.92197,0.72161,0.84949,0.55753,1.33355,0.000421792,0.000421792,0.000421792
203,19773.6,0.61381,0.43857,1.11057,0.94481,0.83648,0.91793,0.71766,0.87132,0.5447,1.34241,0.000414377,0.000414377,0.000414377
204,19870.6,0.61115,0.43732,1.11496,0.94077,0.85535,0.92236,0.71501,0.86117,0.55056,1.33944,0.00040701,0.00040701,0.00040701
205,19967.6,0.61011,0.44018,1.11702,0.93237,0.86707,0.92391,0.71953,0.8535,0.55221,1.33397,0.000399689,0.000399689,0.000399689
206,20064.6,0.59742,0.42709,1.10719,0.94502,0.8648,0.92599,0.71983,0.86547,0.55456,1.342,0.000392418,0.000392418,0.000392418
207,20161.4,0.61346,0.44012,1.12,0.93302,0.86478,0.92522,0.72191,0.8633,0.56749,1.33543,0.000385196,0.000385196,0.000385196
208,20258.4,0.60196,0.43997,1.11895,0.93298,0.86792,0.92823,0.72239,0.85585,0.54084,1.33287,0.000378023,0.000378023,0.000378023
209,20355.3,0.60829,0.43974,1.12078,0.94841,0.86717,0.9282,0.72161,0.87132,0.54479,1.3518,0.000370902,0.000370902,0.000370902
