epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,3194.12,1.0788,0.9525,1.48741,0.9087,0.8522,0.90598,0.60902,1.21443,0.77919,1.61661,0.0016211,0.0016211,0.0016211
34,3290.82,1.06257,0.91946,1.46687,0.87574,0.8239,0.86993,0.62544,1.04812,0.78641,1.50608,0.00161822,0.00161822,0.00161822
35,3387.51,1.09045,0.9429,1.48477,0.91806,0.8239,0.90107,0.65451,1.03578,0.72081,1.4729,0.00161525,0.00161525,0.00161525
36,3484.36,1.03816,0.91941,1.45145,0.88869,0.80189,0.87598,0.63436,1.0905,0.79861,1.56994,0.00161219,0.00161219,0.00161219
37,3580.97,1.04327,0.93041,1.45924,0.92049,0.81447,0.88875,0.64542,1.03502,0.73388,1.49694,0.00160905,0.00160905,0.00160905
38,3677.63,1.04083,0.91831,1.45921,0.8805,0.83414,0.89741,0.64134,1.10318,0.75121,1.52687,0.00160583,0.00160583,0.00160583
39,3774.3,1.02353,0.89721,1.43748,0.88008,0.81447,0.88614,0.64876,1.01873,0.71471,1.50404,0.00160252,0.00160252,0.00160252
40,3870.92,1.03638,0.90316,1.4473,0.85766,0.83373,0.89757,0.64523,1.05863,0.74334,1.50849,0.00159913,0.00159913,0.00159913
41,3967.57,1.02769,0.90467,1.43043,0.88106,0.83861,0.9043,0.65131,1.04723,0.69548,1.51374,0.00159566,0.00159566,0.00159566
42,4064.24,1.00128,0.85927,1.40486,0.90668,0.79439,0.89011,0.65285,1.05267,0.74805,1.50323,0.0015921,0.0015921,0.0015921
43,4160.78,1.02112,0.87395,1.4292,0.94547,0.76332,0.89215,0.65226,1.04447,0.71068,1.4977,0.00158847,0.00158847,0.00158847
44,4257.4,0.9996,0.87469,1.40968,0.87693,0.84591,0.9043,0.67458,1.0001,0.71418,1.45149,0.00158475,0.00158475,0.00158475
45,4354.06,0.99927,0.84964,1.41477,0.89272,0.84277,0.90011,0.65132,1.04511,0.7141,1.48018,0.00158094,0.00158094,0.00158094
46,4450.64,0.97638,0.83983,1.39383,0.87013,0.86164,0.90357,0.65372,1.00213,0.68341,1.42812,0.00157706,0.00157706,0.00157706
47,4547.33,0.97248,0.82816,1.38132,0.90638,0.84277,0.90234,0.65014,1.04864,0.71155,1.46911,0.0015731,0.0015731,0.0015731
48,4643.94,0.97683,0.84486,1.39213,0.91916,0.82238,0.91602,0.66124,1.05201,0.68862,1.48029,0.00156906,0.00156906,0.00156906
49,4740.49,0.98384,0.82667,1.40136,0.88253,0.8505,0.91683,0.66711,1.0451,0.69194,1.47656,0.00156493,0.00156493,0.00156493
50,4837.1,0.97198,0.82307,1.38223,0.89229,0.82704,0.89608,0.65981,0.99983,0.69315,1.49049,0.00156073,0.00156073,0.00156073
51,4933.7,0.9668,0.81087,1.37705,0.90462,0.83506,0.90696,0.66619,1.00034,0.658,1.46744,0.00155645,0.00155645,0.00155645
52,5030.38,0.97197,0.81468,1.38115,0.92261,0.82477,0.90992,0.65705,1.02902,0.65128,1.48011,0.00155209,0.00155209,0.00155209
53,5127.13,0.94548,0.81495,1.37524,0.91195,0.83648,0.90962,0.6649,1.01635,0.68427,1.47621,0.00154765,0.00154765,0.00154765
54,5223.84,0.97643,0.83373,1.39955,0.85696,0.84906,0.89716,0.66598,0.98357,0.70274,1.45536,0.00154314,0.00154314,0.00154314
55,5320.6,0.96304,0.80634,1.37671,0.88973,0.83962,0.89908,0.65065,1.05478,0.67568,1.51158,0.00153854,0.00153854,0.00153854
56,5417.44,0.97197,0.80704,1.38693,0.91069,0.81447,0.90205,0.64333,1.1069,0.69829,1.56225,0.00153388,0.00153388,0.00153388
57,5514.26,0.96467,0.78796,1.38515,0.91661,0.82957,0.90617,0.64699,1.1074,0.69198,1.5528,0.00152913,0.00152913,0.00152913
58,5610.89,0.94384,0.79589,1.3579,0.917,0.86855,0.92035,0.66674,0.97212,0.64675,1.41308,0.00152431,0.00152431,0.00152431
59,5707.42,0.92059,0.76201,1.35102,0.92813,0.83333,0.91111,0.67068,0.98738,0.649,1.4594,0.00151942,0.00151942,0.00151942
60,5804,0.94258,0.7848,1.3717,0.89219,0.85877,0.91428,0.68373,0.93792,0.62542,1.37882,0.00151445,0.00151445,0.00151445
61,5900.69,0.93169,0.77901,1.35466,0.92912,0.83333,0.90455,0.67244,1.00289,0.6419,1.47707,0.00150941,0.00150941,0.00150941
62,5997.2,0.9397,0.79324,1.36878,0.91926,0.78302,0.87805,0.63789,1.05703,0.74244,1.54332,0.00150429,0.00150429,0.00150429
63,6093.83,0.95638,0.78751,1.36851,0.94222,0.82044,0.91135,0.68188,0.96068,0.63976,1.43083,0.0014991,0.0014991,0.0014991
64,6190.47,0.92821,0.77115,1.3472,0.92411,0.84248,0.90716,0.68145,0.99177,0.65239,1.44338,0.00149384,0.00149384,0.00149384
65,6286.99,0.90873,0.72895,1.33167,0.92042,0.83648,0.91596,0.67789,0.96258,0.61953,1.4261,0.00148851,0.00148851,0.00148851
66,6383.61,0.94335,0.76254,1.35865,0.9267,0.83493,0.90991,0.69437,0.94299,0.6402,1.41159,0.00148311,0.00148311,0.00148311
67,6480.42,0.94006,0.76962,1.36382,0.92919,0.82536,0.91225,0.68084,0.94684,0.61992,1.38599,0.00147764,0.00147764,0.00147764
68,6577.03,0.90799,0.74503,1.34163,0.93563,0.82272,0.90959,0.6707,1.0109,0.67922,1.43514,0.00147209,0.00147209,0.00147209
69,6673.63,0.89794,0.73465,1.32548,0.89691,0.84816,0.90657,0.69018,0.96896,0.67425,1.42503,0.00146648,0.00146648,0.00146648
70,6770.17,0.93359,0.76285,1.35426,0.90885,0.8522,0.91309,0.68502,0.94744,0.62322,1.38509,0.0014608,0.0014608,0.0014608
71,6866.75,0.89954,0.73231,1.31313,0.90017,0.84277,0.92099,0.69083,0.93573,0.60496,1.39262,0.00145505,0.00145505,0.00145505
72,6963.29,0.91903,0.74269,1.35046,0.91929,0.84906,0.91702,0.68557,0.95961,0.61167,1.3923,0.00144924,0.00144924,0.00144924
73,7059.75,0.90707,0.74456,1.33905,0.91726,0.83667,0.91866,0.682,0.96472,0.61204,1.41436,0.00144335,0.00144335,0.00144335
74,7156.28,0.90164,0.72885,1.32735,0.93085,0.81761,0.90899,0.67876,0.96522,0.66826,1.42664,0.00143741,0.00143741,0.00143741
75,7252.83,0.90679,0.72926,1.3359,0.89715,0.81447,0.89644,0.66916,1.03988,0.65932,1.49162,0.00143139,0.00143139,0.00143139
76,7349.43,0.87606,0.70167,1.31568,0.88358,0.85917,0.90708,0.68154,0.96384,0.61704,1.432,0.00142531,0.00142531,0.00142531
77,7446.14,0.88676,0.72969,1.31603,0.94432,0.84906,0.91951,0.68593,0.9837,0.63315,1.44166,0.00141917,0.00141917,0.00141917
78,7542.74,0.86174,0.69865,1.28869,0.92425,0.84417,0.92021,0.69427,0.94682,0.61162,1.40802,0.00141297,0.00141297,0.00141297
79,7639.27,0.88833,0.71415,1.32133,0.90443,0.83019,0.91387,0.69266,0.94363,0.63272,1.39611,0.0014067,0.0014067,0.0014067
80,7735.79,0.88559,0.7252,1.32031,0.91677,0.8313,0.90446,0.67757,0.96149,0.66112,1.40415,0.00140037,0.00140037,0.00140037
81,7832.35,0.90173,0.72435,1.32969,0.8793,0.84763,0.91184,0.6704,0.99948,0.66273,1.43838,0.00139398,0.00139398,0.00139398
82,7928.97,0.88458,0.72995,1.32315,0.89107,0.84277,0.91177,0.67938,0.97665,0.63925,1.42804,0.00138753,0.00138753,0.00138753
83,8025.65,0.85814,0.68154,1.28822,0.93255,0.82608,0.92138,0.69647,0.93967,0.60537,1.37067,0.00138101,0.00138101,0.00138101
84,8122.41,0.87885,0.6925,1.30502,0.92636,0.83333,0.91823,0.68541,0.96232,0.60882,1.39764,0.00137444,0.00137444,0.00137444
85,8219.02,0.87092,0.68442,1.29463,0.92488,0.83648,0.91083,0.68213,0.9571,0.61273,1.41692,0.00136781,0.00136781,0.00136781
86,8315.55,0.84936,0.6656,1.28434,0.89179,0.87421,0.91101,0.70177,0.88913,0.61114,1.36384,0.00136113,0.00136113,0.00136113
87,8412.32,0.85437,0.68621,1.29214,0.92148,0.86164,0.91696,0.69723,0.91108,0.59216,1.37688,0.00135438,0.00135438,0.00135438
88,8509.11,0.85468,0.66838,1.29966,0.9339,0.83962,0.91506,0.68876,0.94827,0.61618,1.40994,0.00134758,0.00134758,0.00134758
89,8605.83,0.86445,0.65196,1.30442,0.90438,0.83333,0.90725,0.68109,0.97481,0.64708,1.43207,0.00134073,0.00134073,0.00134073
90,8702.6,0.85113,0.65648,1.28878,0.917,0.86478,0.91944,0.70103,0.92552,0.58153,1.3867,0.00133382,0.00133382,0.00133382
91,8799.45,0.85645,0.67611,1.29589,0.89378,0.88365,0.91986,0.70377,0.903,0.58419,1.37616,0.00132685,0.00132685,0.00132685
92,8896.46,0.84688,0.6871,1.28799,0.90038,0.87107,0.91542,0.69258,0.91787,0.60224,1.38448,0.00131984,0.00131984,0.00131984
93,8993.3,0.83823,0.66877,1.27922,0.90775,0.86164,0.91937,0.69237,0.94353,0.5982,1.39952,0.00131277,0.00131277,0.00131277
94,9090.25,0.83524,0.65348,1.28064,0.88007,0.86478,0.91536,0.6904,0.9513,0.62472,1.39617,0.00130565,0.00130565,0.00130565
95,9187.14,0.81958,0.64891,1.26071,0.93179,0.83962,0.91313,0.70292,0.91589,0.61457,1.38041,0.00129847,0.00129847,0.00129847
96,9284.04,0.84125,0.64139,1.27804,0.92344,0.8522,0.88308,0.66085,0.97829,0.6791,1.43517,0.00129125,0.00129125,0.00129125
97,9380.98,0.81492,0.63148,1.26201,0.89385,0.84591,0.90902,0.69112,0.95444,0.64852,1.44302,0.00128398,0.00128398,0.00128398
98,9477.89,0.84076,0.66038,1.27529,0.92497,0.83333,0.91409,0.70468,0.9098,0.58552,1.35705,0.00127666,0.00127666,0.00127666
99,9574.89,0.81749,0.64503,1.27147,0.91404,0.79874,0.9121,0.69478,0.95017,0.59983,1.4027,0.00126929,0.00126929,0.00126929
100,9671.73,0.82936,0.64586,1.26482,0.88797,0.81447,0.90653,0.68923,0.94871,0.65673,1.40509,0.00126188,0.00126188,0.00126188
101,9768.48,0.83631,0.65735,1.27926,0.93376,0.81761,0.91086,0.68838,0.97135,0.59644,1.41867,0.00125442,0.00125442,0.00125442
102,9865.2,0.82677,0.65086,1.26806,0.8954,0.86143,0.91628,0.68976,0.92382,0.61694,1.39034,0.00124691,0.00124691,0.00124691
103,9961.91,0.80172,0.62173,1.24457,0.88898,0.83648,0.90783,0.69699,0.93491,0.6302,1.40204,0.00123936,0.00123936,0.00123936
104,10058.6,0.80786,0.62787,1.25641,0.92391,0.84004,0.92566,0.71681,0.9057,0.58965,1.36495,0.00123177,0.00123177,0.00123177
105,10155.6,0.80965,0.62943,1.26353,0.92816,0.85535,0.92325,0.69761,0.9383,0.57626,1.39994,0.00122413,0.00122413,0.00122413
106,10252.4,0.79977,0.62061,1.23993,0.91875,0.85346,0.91747,0.68967,0.96429,0.59013,1.42849,0.00121645,0.00121645,0.00121645
107,10349.2,0.81148,0.63372,1.26554,0.91891,0.8239,0.91487,0.6932,0.94203,0.61947,1.39119,0.00120873,0.00120873,0.00120873
108,10445.9,0.79415,0.61751,1.24866,0.87249,0.86066,0.91054,0.69199,0.89898,0.616,1.36664,0.00120097,0.00120097,0.00120097
109,10542.8,0.81956,0.62013,1.26721,0.91161,0.84329,0.91659,0.69262,0.95209,0.6509,1.39279,0.00119317,0.00119317,0.00119317
110,10639.5,0.79438,0.62402,1.25085,0.86865,0.87343,0.92477,0.69103,0.93754,0.6044,1.38536,0.00118534,0.00118534,0.00118534
111,10736.1,0.77404,0.60092,1.23817,0.92368,0.8239,0.91091,0.69738,0.92148,0.58314,1.38108,0.00117746,0.00117746,0.00117746
112,10832.9,0.804,0.6278,1.25567,0.92409,0.83333,0.91351,0.69713,0.89519,0.60854,1.36108,0.00116955,0.00116955,0.00116955
113,10929.7,0.78788,0.60482,1.24434,0.91225,0.86478,0.92747,0.70974,0.90796,0.55342,1.35484,0.0011616,0.0011616,0.0011616
114,11026.4,0.79149,0.60705,1.25027,0.92485,0.84277,0.91638,0.70922,0.89933,0.57987,1.33899,0.00115362,0.00115362,0.00115362
115,11123.3,0.78296,0.60018,1.23833,0.93161,0.83019,0.92068,0.705,0.91324,0.55578,1.35542,0.0011456,0.0011456,0.0011456
116,11220,0.79961,0.60079,1.2412,0.93056,0.8522,0.91342,0.68847,0.96151,0.60802,1.40823,0.00113755,0.00113755,0.00113755
117,11316.9,0.78754,0.60339,1.23691,0.91495,0.84574,0.91392,0.69412,0.93789,0.59179,1.40618,0.00112946,0.00112946,0.00112946
118,11413.6,0.75894,0.58884,1.22825,0.92383,0.83648,0.90463,0.69451,0.92728,0.61358,1.37927,0.00112135,0.00112135,0.00112135
119,11510.4,0.78878,0.60438,1.24685,0.90969,0.85524,0.91643,0.71126,0.90136,0.55867,1.3569,0.0011132,0.0011132,0.0011132
120,11607.2,0.77108,0.59059,1.2347,0.91124,0.83333,0.9098,0.69723,0.93587,0.61947,1.37907,0.00110503,0.00110503,0.00110503
121,11704.1,0.77224,0.5891,1.2276,0.88518,0.86164,0.9231,0.70279,0.93576,0.56405,1.38406,0.00109683,0.00109683,0.00109683
122,11801,0.78468,0.59435,1.23804,0.93485,0.85735,0.91636,0.69707,0.90476,0.58211,1.37697,0.00108859,0.00108859,0.00108859
123,11897.8,0.76705,0.59973,1.23222,0.92362,0.83656,0.91553,0.69783,0.91921,0.58583,1.38792,0.00108033,0.00108033,0.00108033
124,11994.7,0.74228,0.54978,1.20779,0.91486,0.84277,0.92026,0.70407,0.91454,0.59485,1.37051,0.00107205,0.00107205,0.00107205
125,12091.5,0.76399,0.57213,1.22233,0.91219,0.86164,0.91401,0.702,0.89524,0.59554,1.35929,0.00106374,0.00106374,0.00106374
126,12188.4,0.76219,0.5871,1.22758,0.92616,0.82825,0.91229,0.70172,0.89285,0.57438,1.35263,0.0010554,0.0010554,0.0010554
127,12285.3,0.75825,0.57809,1.23165,0.93108,0.85535,0.90895,0.70136,0.89804,0.59149,1.34503,0.00104705,0.00104705,0.00104705
128,12382.2,0.75036,0.5562,1.211,0.91281,0.87736,0.91685,0.7053,0.9056,0.57181,1.33741,0.00103866,0.00103866,0.00103866
129,12479,0.75755,0.57229,1.21436,0.91137,0.84078,0.91109,0.70073,0.90339,0.58119,1.37236,0.00103026,0.00103026,0.00103026
130,12575.9,0.7611,0.59401,1.23029,0.92803,0.84906,0.91258,0.70741,0.87492,0.58222,1.32758,0.00102184,0.00102184,0.00102184
131,12672.8,0.76215,0.57936,1.22282,0.9104,0.86478,0.91631,0.70205,0.91065,0.56167,1.34549,0.0010134,0.0010134,0.0010134
132,12769.7,0.75817,0.57886,1.21598,0.9049,0.87421,0.9126,0.70446,0.9003,0.59314,1.37087,0.00100493,0.00100493,0.00100493
133,12866.7,0.74358,0.56418,1.20772,0.90852,0.87444,0.91305,0.71029,0.89,0.58594,1.36232,0.000996456,0.000996456,0.000996456
134,12963.5,0.73341,0.54304,1.19742,0.9213,0.88353,0.91726,0.72082,0.87776,0.58931,1.34799,0.000987959,0.000987959,0.000987959
135,13060.6,0.74757,0.55804,1.21352,0.92789,0.85849,0.92086,0.71916,0.87365,0.57968,1.34716,0.000979447,0.000979447,0.000979447
136,13157.4,0.74874,0.56944,1.21807,0.89288,0.85849,0.91406,0.71059,0.88741,0.60734,1.34422,0.000970919,0.000970919,0.000970919
137,13254.3,0.74214,0.55835,1.20858,0.95558,0.84277,0.91925,0.70601,0.90421,0.57098,1.35673,0.000962378,0.000962378,0.000962378
138,13351.2,0.73538,0.5565,1.19484,0.90887,0.87817,0.92374,0.71251,0.87114,0.57804,1.32464,0.000953823,0.000953823,0.000953823
139,13448.1,0.73894,0.5453,1.21122,0.94981,0.83333,0.92318,0.71631,0.86189,0.58149,1.32288,0.000945256,0.000945256,0.000945256
140,13545.1,0.71089,0.5284,1.18862,0.90166,0.85849,0.91619,0.71843,0.86105,0.60911,1.32265,0.000936677,0.000936677,0.000936677
141,13642,0.73433,0.55897,1.19286,0.90488,0.86758,0.91946,0.70481,0.89129,0.56747,1.35693,0.000928088,0.000928088,0.000928088
142,13739,0.73433,0.54149,1.19597,0.93777,0.85292,0.92489,0.71943,0.86812,0.54091,1.33765,0.00091949,0.00091949,0.00091949
143,13835.9,0.71075,0.53585,1.18177,0.92047,0.85535,0.91742,0.71686,0.871,0.58393,1.34199,0.000910883,0.000910883,0.000910883
144,13932.8,0.70897,0.52173,1.18089,0.89956,0.86478,0.91936,0.7219,0.85093,0.56757,1.3288,0.000902269,0.000902269,0.000902269
145,14029.9,0.71265,0.54036,1.19158,0.92354,0.83333,0.91422,0.70704,0.88217,0.58105,1.34628,0.000893648,0.000893648,0.000893648
146,14126.8,0.70937,0.53174,1.19036,0.91518,0.85535,0.92256,0.71713,0.89638,0.57073,1.36516,0.000885021,0.000885021,0.000885021
147,14223.8,0.73476,0.55217,1.2038,0.9418,0.83648,0.92238,0.70653,0.8913,0.55483,1.385,0.000876389,0.000876389,0.000876389
148,14320.7,0.70046,0.5314,1.18694,0.91014,0.85992,0.91512,0.71058,0.86365,0.58581,1.34921,0.000867754,0.000867754,0.000867754
149,14417.7,0.70725,0.52704,1.18504,0.92327,0.83244,0.91201,0.70573,0.90119,0.58353,1.36491,0.000859116,0.000859116,0.000859116
150,14514.6,0.70471,0.52959,1.18229,0.92818,0.8522,0.92099,0.71279,0.8612,0.56514,1.3414,0.000850476,0.000850476,0.000850476
151,14611.7,0.70984,0.52744,1.18787,0.94235,0.86478,0.92117,0.70451,0.88884,0.56787,1.34636,0.000841835,0.000841835,0.000841835
152,14708.7,0.71836,0.52918,1.1898,0.92936,0.86877,0.92249,0.71558,0.86637,0.52128,1.32838,0.000833194,0.000833194,0.000833194
153,14805.6,0.70245,0.51946,1.19181,0.88269,0.87421,0.91343,0.71124,0.88071,0.58342,1.33497,0.000824554,0.000824554,0.000824554
154,14902.5,0.69603,0.50634,1.17789,0.9068,0.85671,0.92209,0.71682,0.85906,0.54585,1.33983,0.000815916,0.000815916,0.000815916
155,14999.4,0.69331,0.51597,1.18151,0.91946,0.86158,0.92495,0.70289,0.93388,0.55689,1.38106,0.000807281,0.000807281,0.000807281
156,15096.4,0.6929,0.51239,1.17168,0.92484,0.84906,0.92099,0.71079,0.88822,0.53881,1.36036,0.000798649,0.000798649,0.000798649
157,15193.4,0.71245,0.54295,1.19121,0.93453,0.8522,0.92253,0.71059,0.89307,0.55983,1.35793,0.000790022,0.000790022,0.000790022
158,15290.4,0.67876,0.50094,1.16365,0.93891,0.85849,0.92068,0.71527,0.86911,0.54988,1.33616,0.000781401,0.000781401,0.000781401
159,15387.3,0.69287,0.51873,1.17133,0.91336,0.86188,0.92904,0.71225,0.88422,0.54828,1.34951,0.000772787,0.000772787,0.000772787
160,15484.4,0.69344,0.51649,1.17033,0.91242,0.86478,0.92507,0.71716,0.88376,0.54111,1.35527,0.00076418,0.00076418,0.00076418
161,15581.3,0.69667,0.5104,1.17442,0.9108,0.86164,0.92253,0.71701,0.8814,0.56744,1.35019,0.000755582,0.000755582,0.000755582
162,15678.3,0.68051,0.51465,1.17111,0.9047,0.86792,0.91253,0.70988,0.89041,0.60172,1.34271,0.000746993,0.000746993,0.000746993
163,15775.3,0.6768,0.49623,1.16243,0.91578,0.87107,0.91778,0.71884,0.85185,0.57501,1.2963,0.000738414,0.000738414,0.000738414
164,15872.3,0.67402,0.48769,1.16253,0.9292,0.86666,0.92101,0.71772,0.87785,0.56251,1.35074,0.000729847,0.000729847,0.000729847
165,15969.3,0.67911,0.49607,1.17484,0.93007,0.84591,0.91708,0.71846,0.8758,0.5567,1.33499,0.000721292,0.000721292,0.000721292
166,16066.3,0.66298,0.48346,1.15188,0.9207,0.83333,0.91296,0.71072,0.88326,0.56668,1.36116,0.000712751,0.000712751,0.000712751
167,16163.3,0.67445,0.49311,1.16648,0.91557,0.85254,0.9214,0.71593,0.89833,0.5551,1.3527,0.000704223,0.000704223,0.000704223
168,16260.3,0.6643,0.4763,1.15448,0.90775,0.87107,0.91885,0.70552,0.90097,0.5368,1.35069,0.000695711,0.000695711,0.000695711
169,16357.2,0.66897,0.48461,1.15974,0.89628,0.86792,0.9135,0.7161,0.86793,0.56932,1.32907,0.000687214,0.000687214,0.000687214
170,16454.2,0.65869,0.49056,1.14942,0.92274,0.84591,0.91374,0.70765,0.90146,0.59555,1.34943,0.000678735,0.000678735,0.000678735
171,16551.1,0.66201,0.47906,1.15618,0.92482,0.84591,0.91789,0.70763,0.90216,0.56892,1.35412,0.000670274,0.000670274,0.000670274
172,16648.2,0.66709,0.48398,1.16146,0.93354,0.83928,0.91738,0.71289,0.89507,0.56798,1.3514,0.000661831,0.000661831,0.000661831
173,16745.2,0.6484,0.48381,1.15224,0.93597,0.87334,0.92232,0.71538,0.88568,0.56708,1.359,0.000653408,0.000653408,0.000653408
174,16842.1,0.68427,0.50659,1.16907,0.92892,0.86478,0.92268,0.70746,0.89399,0.55288,1.35763,0.000645006,0.000645006,0.000645006
175,16939.1,0.65514,0.48461,1.15543,0.91378,0.86651,0.92098,0.71672,0.8747,0.55338,1.3356,0.000636625,0.000636625,0.000636625
176,17036.1,0.63643,0.47256,1.14007,0.90947,0.85535,0.91837,0.7197,0.88337,0.58944,1.35403,0.000628267,0.000628267,0.000628267
177,17133.2,0.66738,0.48465,1.16134,0.92406,0.8522,0.9177,0.71429,0.88083,0.58223,1.3466,0.000619932,0.000619932,0.000619932
178,17230.2,0.65593,0.49589,1.15588,0.9218,0.84591,0.92177,0.72579,0.85859,0.58765,1.33203,0.000611621,0.000611621,0.000611621
179,17327.4,0.64146,0.46792,1.13766,0.93109,0.8522,0.9164,0.7136,0.87336,0.58028,1.34733,0.000603336,0.000603336,0.000603336
180,17424.3,0.64754,0.48322,1.1477,0.92622,0.84591,0.91972,0.71451,0.89212,0.56843,1.35885,0.000595077,0.000595077,0.000595077
181,17521.3,0.64601,0.47217,1.14233,0.93069,0.84457,0.9177,0.71742,0.86875,0.54544,1.33506,0.000586845,0.000586845,0.000586845
182,17618.3,0.6488,0.47896,1.15044,0.9456,0.83333,0.91743,0.71285,0.88231,0.58343,1.34868,0.000578641,0.000578641,0.000578641
183,17715.3,0.64727,0.46637,1.13959,0.91885,0.85453,0.91834,0.71552,0.88726,0.60071,1.37009,0.000570466,0.000570466,0.000570466
184,17812.4,0.6393,0.46155,1.14093,0.93043,0.85849,0.91823,0.72024,0.86714,0.57949,1.3531,0.00056232,0.00056232,0.00056232
